title,content,date,label,news_id
"삼양식품, 매운 국물라면 브랜드 '맵탱' 론칭…신제품 3종 출시"," (서울=연합뉴스) 박상돈 기자 = 삼양식품은 17일 매운 국물라면 브랜드 '맵탱'을 새롭게 선보이고 '맵탱 흑후추소고기라면', '맵탱 마늘조개라면', '맵탱 청양고추대파라면' 등 신제품 3종을 출시한다고 밝 ...중략...",20230818,소비자,news_98
국제유가 상승에 7월 수입물가 3개월 만에↑…소비자물가 오르나," (서울=연합뉴스) 박대한 기자 = 국제유가 상승 등 영향으로 지난달 수출과 수입 제품 모두 전반적 가격 수준이 3개월 만에 상승했다. 한국은행이 17일 발표한 수출입물가지수 통계에 따르면 7월 기준 수출물가지수(원화 기준 잠정치·2015년=100)는 112.81로 6월(112.70) 대비 0.1% 상승했다. 전월 대비 수출물가지수는 지난 5월(-1.5%)과 6월(-3.2%) 두 달 연속 하락하다가 7월 상승 전환했다. 다만 1년 전과 비교하면 12.8% 떨어져 하락세를 지속했다. 품목별로 보면 농림수산품은 전월 대비 1.7%, ...중략...",20230818,소비자,news_99
기아·현대차·벤츠 등 39개 차종 13만6천608대 제작결함 리콜," (서울=연합뉴스) 임성호 기자 = 국토교통부는 기아, 현대차, 메르세데스-벤츠코리아, 포드세일즈서비스코리아, 재규어랜드로버코리아, 한국닛산, BMW코리아에서 제작 또는 수입·판매한 39개 차종 13만6천608대에서 제작결함이 발견돼 자발적 시정조치(리콜)를 한다고 17일 밝혔다. 기아 쏘렌토 하이브리드차(HEV) 8만1천608대는 앞좌석 안전띠 조절 장치의 내부 부품(가스발생기) 불량으로, 다른 ...중략...",20230818,소비자,news_100
"신한은행 ""보이스피싱 의심되면 실시간 영상통화""", (서울=연합뉴스) 신호경 기자 = 신한은행은 보이스피싱 범죄로부터 금융소비자를 보호하기 위해 '보이스피싱 모니터링 영상 확인 시스템'을 도입했다고 16일 밝혔다. 이 ...중략...,20230818,소비자,news_101
"부산시민단체 ""부산~수서 SRT 노선 축소 철회하라"""," (부산=연합뉴스) 차근호 기자 = 국토교통부가 부산∼수서 SRT 노선을 운행하는 열차를 축소해 전라·동해·경전선으로 투입하기로 하자 16일 부산지역 시민단체가 반발했다.  부산녹색소비자연대, 녹색교통운동시민추진본부, 부산참여연대는 이날 오전 부산시청 광장에서 기자회견을 열고 ""부산시민을 기만하는 부산∼수서 S ...중략...",20230818,소비자,news_102
"공주시, 소상공인 카드수수료 올해 두 번째 지원…최대 50만원", (공주=연합뉴스) 이은파 기자 = 충남 공주시는 물가 상승 등 경영환경 변화로 어려움을 겪는 소상공인의 부담을 덜어 주기 위해 카드수수료를 지원한다고 16일 밝혔다. 지난 6월 1차에 이 ...중략...,20230818,소비자,news_103
삼성전자 '비스포크 큐커' 출시 2년만에 누적판매 20만대 돌파, (서울=연합뉴스) 장하나 기자 = 삼성전자[005930]는 '비스포크 큐커'가 출시 2년 만에 누적 판매 20만대를 돌파했다고 16일 밝혔다. 비스포크 큐커는 전자레인지·그릴·에어프라이어·토스터 기능을 1대로 통합한 조리기기다. 최대 4가지 재료를 동시에 조리할 수 있는 '멀 ...중략...,20230818,소비자,news_104
"롯데칠성음료, 논알코올 맥주 '클라우드 클리어' 출시", (서울=연합뉴스) 박상돈 기자 = 롯데칠성음료는 소비자에게 다양한 선택지를 제공하기 위해 100% 몰트 논알코올 맥주 '클라우드 클 ...중략...,20230818,소비자,news_105
[여행honey] 숲과 강이 어우러진 도심의 쉼터…태화강국가정원," (울산=연합뉴스) 김정선 기자 = 산업도시 이미지가 강한 울산에는 도심을 흐르는 태화강을 따라 정원이 조성돼 있다.  순천만국가정원에 이은 한국의 제2호 국가정원이다.  과거 태화강에 덧씌워진 수질오염이라는 오명은 이제 옛말이 된 지 오래다.  태화강국가정원은 내년이면 국가정원으로 지정된 지 5주년이 된다.  최근 둘러본 태화강국가정원은 싱그러운 나무와 꽃 그리고 강의 풍경이 어우러진 도심 속 휴식처 역할을 하고 있었다.  대나무숲을 비롯해 정원 공간을 산책하는 사람들의 모습에선 일상적인 분위기가 느껴졌다. ◇ 무성한 대나무숲이 만들어낸 풍경  사람들로 붐비는 서울역에서 고속열차(KTX)로 울산(통도사)역까지 이동했다.  울산 시내로 들어가려면 역에서 버스를 타고 다시 움직여야 한다.  몇십분 지났는가 싶었는데, 버스 차창 밖으로 낯선 풍경이 펼쳐졌다.  우거진 숲이 이어진 모습이다.  멀리서 보니 나뭇잎이 꼭 사람의 곱슬머리처럼 보였다. 아랫부분에 굵은 대나무 줄기가 보여 대나무숲임을 쉽게 알 수 있었다.  버스 안에서도 삼호철새공원을 지나자 다음 정류장이 십리대밭교라는 안내방송이 나왔다.  십리대밭은 십리(약 4㎞)에 이르는 대나무숲을 뜻한다. 무성한 풍경에 어떤 곳일까 하는 궁금증이 일었다. 태화강국가정원은 하천 퇴적지 위에 조성된 수변 정원이다.  울산을 가로지르는 태화강은 산업화와 도시화로 과거에 몸살을 앓았다.  하지만 하수처리장 건설 ...중략...",20230818,소비자,news_106
금감원 고객만족도 첫 하락…민원·분쟁조정 업무만족도 60점대," (서울=연합뉴스) 채새롬 기자 = 금융감독원의 고객만족도가 3년 만에 처음으로 하락한 것으로 나타났다. 민원·분쟁조정 업무 만족도 하락 폭이 가장 컸고, 검사·제재, 공시심사 등 업무에 대한 만족도도 떨어졌다. 15일 국회 정무위원회 소속 윤창현 국민의힘 의원이 금융위원회로부터 제출받은 '2023년 금융감독원 고객만족도 조사'에 따르면 올해 금감원 종합만족도 점수는 84.5점으로 작년(86.6점)에 비해 2.1점 떨어졌다.  이 ...중략...",20230818,소비자,news_107
추가 가격 인상 예고했는데…시멘트사 상반기 줄줄이 실적 개선," (서울=연합뉴스) 권혜진 기자 = 지난해 두차례 가격을 올린 데 이어 올 하반기 추가 인상을 예고한 시멘트업체들이 상반기 줄줄이 큰 폭의 실적 개선을 이룬 것으로 나타났다. 화물연대 파업으로 지연된 출하량이 올 상반기에 몰린 데다 작년에 두차례에 걸쳐 가격 인상을 한 효과가 나타난 데 따른 것으로 업체들의 추가 가격 인상 추진에 부담이 될 수 있다는 전망이 나온다.  15일 업계에 따르면 삼표시멘트[038500]의 상반기 영업이익은 399억원으로 작년 동기 대비 153.3% 증가했다. 매출액은 4천194억원으로 27.3% 증가했으며 순이익은 149억원으로 606.1% 늘었다.  회사 측은 ""작년 말 화물연대 파업으로 지연된 시멘트 출하량이 올해 상반기에 몰렸고 ...중략...",20230818,소비자,news_108
"中, 증시 지원책 발표…""28일부터 거래 수수료 인하""(종합)", (홍콩=연합뉴스) 윤고은 특파원 = 중국 경제에 대한 불안이 확산하는 가운데 중국 증권 당국이 18일 증시 지원책을 발표했다.  로이터 통신에 따르면 중국 증권감독관리위원회는 이날 주식 시장을 되살리고 투자자들의 신뢰를 높이기 위한 일련의 조치를 발표하면서 거래 비용을 인하하고 자사주 매입을 지원하며 장기 투자를 도입하겠다고 밝혔다.  또한 주식형 펀드의 개발을 촉진하고 증시 거래 시간의 연장에 대한 연구도 진행하겠다고 덧붙였다. 그러면서 이에 따라 중국 내 증권거래소들은 ...중략...,20230818,국제경제,news_109
"中 1~7월 외국인직접투자 4% 줄어…""첨단기술 분야는 증가""", (홍콩=연합뉴스) 윤고은 특파원 = 중국의 1~7월 외국인 직접투자(FDI)가 전년 동기 대비 4% 줄어든 7천667억1천만위안(약 141조원)으로 ...중략...,20230818,국제경제,news_110
"중국, 부동산 위기 속 은행·자산관리사에 규정 위반 벌금", (홍콩=연합뉴스) 윤고은 특파원 = 중국 부동산 위기가 금융권으로 번지는 가운데 중국 당국이 18일 일부 은행과 자산관리사에  ...중략...,20230818,국제경제,news_111
"'中부동산 공룡' 헝다, 美 파산보호 신청…중국당국은 조사 착수(종합3보)"," (서울·베이징·홍콩=연합뉴스) 임상수 기자 정성조 윤고은 특파원 = 채무불이행(디폴트)에 빠져 중국 부동산업계 위기의 진앙이 된 부동산 개발업체 헝다(恒大·에버그란데)가 17일(현지시간) 미국 뉴욕 맨해튼 파산법원에 파산보호법 15조(챕터 15)에 따른 파산보호 신청을 했다. '챕터 15'는 외국계 기업이 다른 나라에서 구조조정을 하는 동안 미국 내 자산을 보호하기 위해 진행하는, 국제적인 지급 불능상태를 다루는 파산 절차다. 헝다 계열사인 톈허홀딩스도 함께 파산보호를 신청했다. 로이터통신 등에 따르면 헝다 측은 청원서에서 홍콩과 케이맨 제도, 영국령 버진 아일랜드에서 진행 중인 구조조정 협상을 인정해 달라고 요청했다. 헝다 측은 채권자들이 이번 달 중으로 구조조정 협상과 관련해 승인 여부를  ...중략...",20230818,국제경제,news_112
"中, 증시 지원책 발표…""28일부터 거래 수수료 인하""", (홍콩=연합뉴스) 윤고은 특파원 = 중국 경제에 대한 불안이 확산하는 가운데 중국 증권 당국이 18일 증시 지원책을 발표했다.  로이터 통신에 따르면 중국 증권감독관리위원회는 이날 주식 ...중략...,20230818,국제경제,news_113
'4천조원' 그림자 금융 위기로 중국 금융불안 수면 위로(종합)," (서울=연합뉴스) 김기성 기자 = 중국에서 '그림자 금융'의 위기에 따라 숨어 있던 금융 불안이 수면 위로 부상했다고 블룸버그통신이 18일 진단했다. 그림자금융은 은행처럼 신용을 창출하면서도 은행과 같은 규제는 받지 않는 금융기업이나 금융상품을 일컫는다. 중국의 그림자 금융 규모는 총 3조 달러(약 4천조원) 수준으로 알려졌다. 블룸버그는 일주일 전만 해도 거의 주목받지 못하던 자산 관리회사 중즈(中植)그룹이 이제는 중국의 취약한 금융의 상징이 됐고 투자자와 기업, 소비자 간 신뢰도 급속히 추락하고 있다며 이같이 전했다. 관리 자산 1조 위안(약 182조원) 이상 규모의 중즈그룹과 함께 계열 신탁회사들은 고객 수천 명에 대한 현금 지급을 중단한 후 집중적인 조사를 받고 있다. 사태가 확산할 수 있는 중대성 탓에 중국 당국은 태스크포스를 구성했고, 중즈그룹은 구조조정을 위해 회계컨설팅사 KPMG와 계약을 맺었다.  ...중략...",20230818,국제경제,news_114
"머스크, 9년 만에 일본 방문…엑스에 도쿄 전시장 영상 올려", (도쿄=연합뉴스) 박상현 특파원 = 일론 머스크가 9년 만에 일본을 방문했다고 현지 공영방송 NHK와 산케이신문이 18일 보도했다. 머스크는 전날 소셜미디어 엑스(X·옛 트위터)에 ...중략...,20230818,국제경제,news_115
'4천조원' 그림자 금융 위기로 중국 금융불안 수면 위로," (서울=연합뉴스) 김기성 기자 = 그림자 금융의 위기에 따라 숨어 있던 중국의 금융 불안이 수면 위로 부상했다고 블룸버그통신이 18일 보도했다. 그림자금융은 은행처럼 신용을 창출하면서도 은행과 같은 규제는 받지 않는 금융기업이나 금융상품을 일컫는다. 중국의 그림자 금융 규모는 3조달러 (약 4천조원) 수준으로 알려졌다. 블룸버그는 일주일 전만 해도 거의 주목받지 못하던 자산 관리회사 중즈(中植)그룹이 이제는 중국의 취약한 금융의 상징이 됐고 투자자와 기업, 소비자 간 신뢰도 급속히 추락하고 있다며 이같이 전했다. 1조 위안(182조원) 이상 규모의 중즈그룹과 함께 계열 신탁회사들은 고객 수천 명에 대한 현금 지급을 ...중략...",20230818,국제경제,news_116
중국 부동산 우려 속 亞증시 3주째 하락…위안환율 '일단 주춤'(종합)," (서울=연합뉴스) 차병섭 기자 = 미국의 추가 긴축과 중국 부동산업계 위기에 대한 우려가 이어지는 가운데 18일 아시아 증시를 추종하는 지수가 3주 연속 하락했다. 18일 로이터·블룸버그통신 등에 따르면 전날 장중 9개월 새 최저를 찍었던 모건스탠리캐피털인터내셔널(MSCI) 아시아태평양 주식지수(일본 제외)는 한국시간 오후 3시 16분 기준 전장 대비 0.82% 하락한 상태다. 이 지수는 이번 주 들어 3.6%가량 빠졌으며, 이달 첫째주(-2.27%)와 둘째주(-1.97%)에 이어 3주 연속 내림세를 이어가고 있다. 이날 장 초반 혼조세를 보이던 아시아 증시는 오후 들어 대부분 하락 전환했다. 중국 본토의 상하이종합지수와 선전성분지수 ...중략...",20230818,국제경제,news_117
'민간 넘어 국영까지'…중국 부동산 위기 전방위 확산 우려, (서울=연합뉴스) 김영현 기자 = 최근 대형 민간 개발업체 비구이위안(碧桂園·컨트리가든)의 채무불이행(디폴트) 위기로 촉발된 중국 부동산 위기가 국영 기업 등 전방위로 확산할 조짐이다. 블룸버그통신은 18일(현지시간) 기업 신고 자료를 토대로 중국 본토와 홍콩에 상장된 중국 국영 건설사 38개 가운데 18개가 올해 상반기 잠정 손실 상태라고 보도했다. 지난해에는 11개 기업만 손실(1년 기준)이 발생했고 2년 전만 하더라도 손실이 난 국영 건설업체는 4개에 불과했다. 올해 들어 중국 부동산 경기가 더욱 심각한 상황으로 접어들고 있는 셈이다. 중국 당국은 최근 몇 주 동안 부동산 부문을 지원하겠다고 거듭 약속했지만 전문가들은 관련 ...중략...,20230818,국제경제,news_118
"美SEC, '권도형과 공동창업' 신현성 신문 위해 韓협조 요청할 듯"," (서울=연합뉴스) 임상수 기자 = 미국 증권거래위원회(SEC)가 가상화폐 '테라·루나' 폭락사태와 관련, 신현성 테라폼랩스 공동 창업자의 신문을 위해 한국 정부에 협조를 요청할 것으로 보인다고 블룸버그통신이 17일(현지시간) 보도했다. SEC는 신 대표가 총괄대표로 있었던 차이코포레이션에 대한 증거 수집도 함께 추진할 예정이다. 미국 지방법원은 이날 최소 400억 달러(약 53조 원) 상당의 가상화폐 폭락 사기 사건 ...중략...",20230818,국제경제,news_119
"日대기업 업종 3분의 2, 2분기 순이익 개선…엔저 등 영향", (도쿄=연합뉴스) 박성진 특파원 = 일본 대기업 업종의 3분의 2에서 올해 2분기 이익이 지난해 같은 기간보다 개선된 것으로 나타났다. 니혼게이자이신문(닛케이)이 대기업을 중심으로 한 도쿄증권거래소 프라임 상장기업 1천167개사를 대상으로 2분기 실적을 분석한 결과 총 36개 업종 중 24개 업종(66.7%)에서 순이익이 늘어난 것으로 집계됐다고 18일  ...중략...,20230818,국제경제,news_120
"글로벌 패션브랜드 H&M ""미얀마 공장과 거래 단계적 중단"""," (방콕=연합뉴스) 강종훈 특파원 = 세계적인 패스트패션 브랜드 H&M이 노동 착취 등을 이유로 미얀마 공장에서 제품을 공급받지 않겠다고 밝혔다. 18일 로이터통신에 따르면 H&M은 ""신중하게 고려한 끝에 미얀마와의 거래를 단계적으로 중단하기로 했다""며 ""미얀마 상황을 면밀히 살펴보고 있으며, 우리의 기준과 요구에 맞게 운영되기가 점점 어려워지고 있다""고 밝혔다.   ...중략...",20230818,국제경제,news_121
'중국 부동산 우려' 속 亞증시 혼조…'당국 개입' 위안환율 진정," (서울=연합뉴스) 차병섭 기자 = 미국의 추가 긴축과 중국 부동산업계 위기에 대한 우려가 이어지는 가운데 18일 아시아 증시가 혼조세를 보이고 있다. 중국 당국의 개입 속에 위안/달러 환율은 다소 진정세다. 18일 블룸버그통신에 따르면 한국시간 오전 11시 30분 기준 중국 본토의 상하이종합지수는 전장 대비 0.20% 오른 반면 선전성분지수는 0.36% 내린 상태다. 홍콩 항셍지수(-0.36%), 홍콩에 상장된 중국 본토 기업들로 구성된 홍콩H지수(HSCEI·-0.39%)를 비롯해 닛케이225 평균주가(닛케이지수·-0.19%), 코스피(-0.23%)는 하락세다. 대만 자취안지수는 보합세이고 호주 S&P ...중략...",20230818,국제경제,news_122
"[흔들리는 중국경제] ③전문가들 ""큰 충격 가능성…과감 부양책 필요""(끝)"," (베이징·홍콩=연합뉴스) 한종구 윤고은 특파원 = 휘청거리는 중국 경제가 난국을 극복하고 다시 '글로벌 성장 엔진' 지위를 되찾을 수 있을까. 중국 안팎의 경제 전문가들은 중국 경제에서 큰 비중을 차지하는 부동산 시장의 심각한 상황과 부동산 업계·금융권 채무불이행(디폴트) 사태의 폭발력을 고려하면 앞으로 중국 경제가 큰 충격을 받을 수 있다고 우려했다. 이에 따라 당국이 경제를 살리기 위해 과감한 경기 부양책을 총동원하는 상황에 처하게 될 가능성이 크다는 관측이 나온다. 당장 최대 이슈는 대형 부동산 개발업체 비구이위안(碧桂園·컨트리가든)을 비롯한 디폴트 사태의 확산 여부와 부동산 시장에 미칠 영향이다. 비구이위안 등의 위기가 실제 디폴트로 이어질 경우 부동산 시장에 큰 충격이 불가피하다는 전망이 적지 않다. 중국 부동산 연구기관 이쥐연구원의 옌웨진 총감은 ""현재 시장은 더 이상 1조(위안) 규모의 부동산 회사의 리스크를 견딜 수 없을 것""이라고 대만 매체 ET투데이에 밝혔다. 이는 이번 사태를 야기한 비구이위안의 부채 규모가 지난 ...중략...",20230818,국제경제,news_123
"[흔들리는 중국경제] ②당국, 내수진작·투자유치 안간힘…효과는 미지수"," (베이징·서울=연합뉴스) 한종구 특파원 인교준 기자 = 중국 당국도 경제의 심상치 않은 경고 신호에 팔을 걷어붙이고 나섰다. 거대 부동산 개발업체 비구이위안(碧桂園·컨트리가든)의 채무불이행(디폴트) 가능성이 커지며 부동산 시장 붕괴 위기가 금융 분야까지 번지는 상황을 중국 정부 역시 의식하는 것으로 보인다. 이에 당국은 거시정책을 총괄하는 국가발전개혁위원회(발개위)를 중심으로 연일 다양한 대책을 쏟아내고 있다. 그러나 중국이 처한 내수 부진과 부동산·금융시장 위기, 지방정부 재정난, 위안화 가치 하락 등 핵심 사안에 대한 뚜렷한 해법은 눈에 띄지 않는다. 중국 당국이 내수 진작과 외자 유치 확대에 방점을 둔 기존 대책을 단순히 확장하는 수준에서 위기 대처에 나서고 있다는 관측도 나온다. ◇ 소비 촉진·외자 유치 주력  발개위는 지난달 31일 공업정보화부, 상무부 등과 함께 유급휴가제 전면 시행과 탄력근무제 장려 등을 담은 소비 회복 20개 조치를 발표했다. 앞서 지난달 18일에는 친환경 가구·주택 구입 장려, 스마트 가전제품 신규 구매 지원, 금융기관의 주택 매수용 대출에 대한 신용 지원 확대 등 ...중략...",20230818,국제경제,news_124
[흔들리는 중국경제] ①디플레 늪에 디폴트 공포까지…'중국판 리먼사태' 오나," [※ 편집자 주 = 중국 경제가 크게 흔들리고 있습니다. '제로 코로나' 정책 종식에도 경제 회복이 부진한 가운데 디플레이션(물가 하락)에 접어드는 추세를 보이고 있습니다. 여기에 부동산·금융업계 등에서 기업 채무불이행(디폴트) 경보가 확산하며 '중국판 리먼 브러더스 사태'로 번질 수 있다는 우려마저 나옵니다. 연합뉴스는 중국 경제가 휘청거리는 배경과 중국 당국의 대응, 향후 전망 등을 짚어보는 기사 3편을 송고합니다.] (홍콩=연합뉴스) 윤고은 특파원 = 세계 경제의 주요 성장 엔진 역할을 해온 중국이 디플레이션(물가 하락)의 늪으로 가라앉고 있다는 경고음이 켜졌다. 여기에 얼어붙은 부동산 시장을 중심으로 주요 기업들의 채무불이행(디폴트) 사태가 잇따를 조짐을 보이면서 중국 경제가 부진을 넘어서 위기 국면으로 빠져들고 있다는 위기감이 커진다. 앞서 연초 중국이 '위드 코로나'로 전환, 경제 회복에 팔을 걷어붙이자 긍정적인 파급 효과를 잔뜩 기대했던 중국 국내외에서는 실망감이 퍼지고 있다. 게다가 중국 당국이 역대 최고치로 치닫는 청년 실업률 등 각종 경제 지표를 돌연 비공개로 전환하자 위험이 드러난 것보다 실제로는 더 클 수 있다는 불안과 당국에 대한 불신의 목소리까지 나온다. ◇ 일상 회복에도 살아나지 않는 내수…경기침체 '빨간불'  중국의 7월 소비자물가 상승률은 -0.3%로 2년 5개월 만에 마이너스로 전환했다. 생산자물가도 10개월 연속 마이너스를 지속하면서 디플레이션 우려가 현실화하는 흐름이 뚜렷하다. 또 대표적인 내수  ...중략...",20230818,국제경제,news_125
"中공안, 자금난 금융사 항의시위 투자자들에 ""시위말라"" 위협"," (서울=연합뉴스) 인교준 기자 = 비구이위안(碧桂園·컨트리가든) 사태로 중국 금융권 위기가 우려되는 상황에서 중국 공안이 자금난에 빠진 금융사에 항의 시위를 한 투자자들을 사실상 '위협'하는 일이 벌어졌다. 18일 블룸버그통신에 따르면 중국 대표적 부동산신탁회사인 중룽(中融)국제신탁의 베이징 소재 건물 앞에서 지난 15일 20여명의 투자자들이 시위를 벌인 뒤 공안이 이들에게 방문 또는 전화 통화로 ""시위하지 말라""고 요구한 것으로  ...중략...",20230818,국제경제,news_126
"""중국 경제 위기, 애플·테슬라 등 미국 기업·투자에도 충격"""," (서울=연합뉴스) 김영현 기자 = 중국 경제 위기가 심화하면서 중국과 관련된 미국 기업의 주가와 투자에도 상당한 여파가 미칠 것으로 분석됐다. 미국 CNN비즈니스는 17일(현지시간) 중국 경제의 곤경은 미국 주식 보유자에게도 나쁜 소식이 될 수 있다고 보도했다. 데이터 분석회사 엑샌티의 전략전문가인 앨릭스 이트러는 CNN비즈니스에 ""지난 20년 동안 중국의 경제 성장은 세계 경제의 중요한 동력이었다""며 이는 중국 경제가 둔화하면 세계 경제의 성장도 늦춰진다는 것을 의미한다고 말했다. CNN비즈니스는 중국 경제가 계속 하향 곡선을 그 ...중략...",20230818,국제경제,news_127
"비트코인, 美 추가 긴축 우려·국채 금리 상승에 6% 급락(종합)", (샌프란시스코=연합뉴스) 김태종 특파원 = 미국의 추가적인 긴축 통화정책 가능성으로 17일(현지시간) 주요 가상화폐가 일제히 큰 폭의 하락세를 보이고 있다. 미국 가상화폐 거래소 코인베이스에 따르면 미 동부 기준 이날 오후 10시 20분(서부 오후 7시 20분) 비트코인 1개당 가격은 24시간 전보다 6.64% 하락한 2만6천650달러(3천559만원)에 거래됐다. 이는 지난 6월 19일 이후 약 두 달여만에 가장 ...중략...,20230818,국제경제,news_128
글로벌 국채금리 15년 새 최고 수준…미 펀드에 자금 몰려," (서울=연합뉴스) 김기성 기자 = 미국의 금리 인상 우려가 커가면서 글로벌 국채금리가 최근 15년 새 최고 수준으로 오른 것으로 나타났다. 17일(현지시간) 블룸버그통신에 따르면 미국 10년물 국채 수익률은 이날 8bp(1bp=0.01%포인트) 올라 4.33%까지 치솟았다. 5년물 국채와 마찬가지로 지난해 최고치에 근접한 수준이다. 30년물 미국 국채 수익률은 7bp 상승한 4.42%로, 지난달 말 4% 미만 수준을 훨씬 상회했다. 10년물 영국 국채 수익률도 2008년 ...중략...",20230818,국제경제,news_129
"'中부동산 공룡' 헝다, 美 파산보호 신청…중국당국은 조사 착수(종합2보)"," (서울=연합뉴스) 임상수 기자 = 채무불이행(디폴트)에 빠져 중국 부동산업계 위기의 진앙이 된 부동산 개발업체 헝다(恒大·에버그란데)가 17일(현지시간) 미국 뉴욕 맨해튼 파산법원에 파산보호법 15조(챕터 15)에 따른 파산보호 신청을 했다. '챕터 15'는 외국계 기업이 다른 나라에서 구조조정을 하는 동안 미국 내 자산을 보호하기 위해 진행하는, 국제적인 지급 불능상태를 다루는 파산 절차다. 헝다 계열사인 톈허홀딩스도 함께 파산보호를 신청했다. 로이터통신 등에 따르면 헝다 측은 청원서에서 홍콩과 케이맨 제도, 영국령 버진 아일랜드에서 진행 중인 구조조정 협상을 인정해 달라고 요청했다. 헝다 측은 채권자들이 이번 달 중으로 구조조 ...중략...",20230818,국제경제,news_130
"어플라이드 머티어리얼즈, 실적호전에 주가↑…""4분기도 양호"""," (서울=연합뉴스) 임상수 기자 = 미국의 대형 반도체 장비업체인 어플라이드 머티어리얼즈의 주가가 2023 회계연도 3분기(5∼7월) 실적이 시장의 기대치를 상회한 데 이어 4분기도 실적 호조가 기대되면서 17일(현지시간) 시간외거래에서 상승세를 보였다. 로이터통신 등에 따르면 어플라이드는 이날 실적 콘퍼런스콜에서 3분기 매출이 64억3천만 달러(약 8조6천억 원), 순이익은 15억6천만 달러(약 2조1천억 원 ...중략...",20230818,국제경제,news_131
"주중 EU상공회장 ""中경제 신뢰위기에 외국투자자 믿음 산산조각"""," (홍콩=연합뉴스) 윤고은 특파원 = 중국 경제에 대한 우려가 확산하는 가운데 주중 유럽연합(EU)상공회의소장이 ""중국 경제의 신뢰 위기에 외국인 투자자들의 믿음이 산산조각 났다""며 당국의 신속하고 과단성 있는 대응을 촉구했다.  홍콩 사우스차이나모닝포스트(SCMP)는 18일 옌스 에스켈룬드 주중 EU상공회의소 회장이 자사와 인터뷰에서 이같이 말했다고 보도했다. 에스켈룬드 회장은 ""지금 우리가 중국 경제에서 보고 있는 것은 신뢰의 위기이다""라며 지정학적으로 어려운 시기에 미래에 대한 불안감은 비즈니스 정서와 외국인 직접투자(FDI) 유입 전망을 악화한다고 지적했다.  ...중략...",20230818,국제경제,news_132
일본 7월 소비자물가 3.1% 올라…11개월째 3% 이상 상승, (도쿄=연합뉴스) 경수현 특파원 = 일본의 7월 소비자물가지수(신선식품 제외)가 지난해 같은 달보다 3.1 ...중략...,20230818,국제경제,news_133
"홍릉투자기관협의회, 특구 입주 스타트업으로 투자대상 확대", (서울=연합뉴스) 조승한 기자 = 서울홍릉강소연구개발특구 내 투자를 지원하는 홍릉투자기관협의회가 특구 내 입주 스타트업으로도 투자 대상을 확대하기로 했다. 서울홍릉강소연구개발특구는 17일 서울 성북구 한국과학기술연구원(KIST) 본원에서 ' ...중략...,20230818,경제/정책,news_134
"삼성 준감위 ""전경련 복귀, 경영진 결정…정경유착시 탈퇴 권고""(종합2보)"," (서울=연합뉴스) 장하나 김아람 기자 = 삼성 준법감시위원회(이하 준감위)가 18일 전국경제인연합회(전경련)의 혁신 의지 등 정경유착 재발 가능성에 우려를 표하면서 삼성이 전경련에 복귀하더라도 정경유착 발생 시에는 즉시 탈퇴할 것을 권고했다. 준감위는 전경련 재가입에 대해 삼성 이사회와 경영진이 최종 결정할 문제라며 공을 넘겼으나, 재계 안팎에서는 준감위가 사실상 조건부 승인했다는 해석이 나온다. 이에 따라 삼성은 물론이고 SK그룹과 현대차그룹, LG그룹도 전경련 복귀 논의에 속도를 낼 것으로 보인다. ◇ 숙고한 준감위 ""전경련 혁신안 실천 의지 우려"" 이찬희 준감위원장은 이날 오전 삼성생명 서초사옥에서 임시회의를 마친 뒤 기자들과 만나 ""만약 (전경련에) 가입했을 경우 전경련의 정경유착 행위가 지속된다면 즉시 탈퇴할 것을 비롯해 운영과 회계의 투명성 확보 방안 등에 대해 철저한 검토를 거친 뒤 결정할 것을 권고했다""고 밝혔다. 이 위원장은 ""정경유착의 고리를 정말 완전히 단절할 수 있는가가 가장 큰 논의의 대상이었다""며 ""전경련의 인적 구성과 운영에 정치권이 개입해서는 절대로 안된다는 점이 가장 큰 우려 사항이었다""고 설명했다. 이 ...중략...",20230818,경제/정책,news_135
"캠코, 국유재산 불법 사용 집중 신고 기간 운영", (부산=연합뉴스) 조정호 기자 = 한국자산관리공사(캠코)는 21일부터 12월 3일까지 국유재산 불법 사용 집중 신고 기간을 운영한다고 18일 밝혔다. 신고 대상은 국유재산에 대해 무단 경작 등 ...중략...,20230818,경제/정책,news_136
세계한인무역협회 성장 이끈 장우상 초대회장 별세…향년 97세, (서울=연합뉴스) 왕길환 기자 = 42년 역사의 세계한인무역협회(월드옥타) 초대 회장을 맡았던 장우상 명예회장이 이달초 세상을 떠난 사실이 뒤늦게 전해졌다. 향년 97세.  미국 로스앤젤레스에 있는 유족들은 고인의 유지에 따라 16일(현지시간) 조용히 가족장을 치른 뒤 18일 본부 사무국  ...중략...,20230818,경제/정책,news_137
"관세청장 ""면세산업 규제 개선…각종 지원책 마련"""," (세종=연합뉴스) 박원희 기자 = 관세청이 규제 개선 등을 통해 면세산업을 적극적으로 지원하겠다고 18일 밝혔다. 고광효 관세청장은 이날 서울세관에서 면세업계 관계자들과 가진 간담회에서 ""코로나19 이후 전 세계 면세 ...중략...",20230818,경제/정책,news_138
"익산시, 기업 투자유치 기여하면 포상금…최대 5천만원", (익산=연합뉴스) 홍인철 기자 = 전북 익산시는 지역경제 활성화를 위해 기업 투자유치에 이바지하면 최대 5천만원의 포상금을 지급한다고 18일 밝혔다. 포 ...중략...,20230818,경제/정책,news_139
